Book_ID,Title,Author,Language,Pages,Ratings,Reviews,Publication_Date,Genre,Price,Year,Genre_Weight
3770,Book of Haikus,Jack Kerouac,eng,5.303304908059076,3.91,0.8956071899398591,2004-03-02,Drama,1462.9308974137125,2004,1200
3774,The Subterraneans,Jack Kerouac,eng,5.262690188904886,3.68,1.0831566043864018,2007-09-06,Drama,1452.851644553266,2007,600
3776,Ballet Shoes,Noel Streatfeild,eng,5.220355825078324,4.07,1.0468793852262814,2004-12-23,Thriller,1625.8158870592079,2004,700
3782,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,eng,5.60947179518496,4.02,1.1759023686693595,1994-11-15,Romance,1411.2550383371442,1994,1000
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,eng,5.480638923341991,4.0,1.1331014930857706,1984-05-01,Fantasy,1939.2853375701147,1984,1000
3787,Party Shoes (Shoes  #5),Noel Streatfeild,en-US,5.497168225293202,3.64,1.0836035001945057,2002-09-01,Comedy,1287.3384764583666,2002,1000
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,eng,5.54907608489522,3.98,1.1233652314864953,1985-12-01,Fantasy,1956.0327614292503,1985,1500
3797,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,eng,4.653960350157523,4.27,1.1172400743233482,2006-09-01,Drama,1611.497523673249,2006,1200
3798,The River,Rumer Godden,eng,4.859812404361672,3.95,1.0772408023599875,2004-04-16,Fantasy,1919.309256903123,2004,600
3799,The Dolls' House,Rumer Godden/Christian Birmingham,eng,5.0369526024136295,4.01,1.134771311042921,2006-11-03,Comedy,1442.964757646544,2006,1000
3801,China Court: The Hours of a Country House,Rumer Godden,eng,5.883322388488279,3.97,1.0921687348523208,1993-12-31,Comedy,1376.9533941710695,1993,1000
3803,Rumer Godden,Anne Chisholm,eng,5.817111159963204,3.82,0.7860478795856021,1999-06-11,Comedy,1354.0761375033505,1999,800
3805,The Corrections,Jonathan Franzen,eng,6.483107351457199,3.79,1.2667889304478757,2002-09-02,Horror,1558.1377719208294,2002,1500
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,en-US,5.908082938168931,3.93,1.1246877591756437,2010-03-31,Thriller,1644.3036762433637,2010,1200
3815,Original Sin (Adam Dalgliesh #9),P.D. James,eng,6.238324625039508,3.91,1.1890468213495584,2005-12-02,Comedy,1368.5385221040613,2005,1500
3818,Original Sin: Illuminating the Riddle,Henri Blocher,eng,5.068904202220232,3.68,0.9721873680787441,2000-10-02,Comedy,1323.0253031275902,2000,600
3820,An Original Sin,Nina Bangs,eng,5.978885764901122,3.75,1.0761882236469844,1999-07-01,Horror,1535.5053004756815,1999,1000
3822,Aliens: Original Sin,Michael Jan Friedman,eng,5.54907608489522,3.71,1.0556581639838467,2005-10-26,Drama,1453.8244787291442,2005,1500
3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James/Christa Seibicke,eng,6.063785208687608,3.92,1.2005368257688132,2002-03-26,Comedy,1397.1490434481277,2002,1200
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,eng,5.950642552587727,3.81,1.2028425812159478,2006-10-10,Drama,1442.5149883538134,2006,1500
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,eng,5.389071729816501,3.94,1.1987086014233876,2002-05-20,Drama,1539.7264875165683,2002,1000
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,eng,5.726847747587197,3.99,1.1944913606309635,2002-05-20,Fantasy,1994.7333499204128,2002,800
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,eng,5.420534999272286,3.82,0.9342067302312695,2002-05-20,Thriller,1620.2093392077952,2002,600
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,eng,6.131226489483141,4.02,1.2018723500403263,2005-11-08,Comedy,1430.3373469805795,2005,1500
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,eng,5.726847747587197,3.93,1.090241999450113,2001-02-27,Horror,1542.563375473179,2001,1500
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,eng,5.525452939131784,3.93,1.2279271635494473,2001-05-08,Comedy,1416.6679924202415,2001,1000
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,eng,5.8664680569332965,4.0,1.210294454291504,2001-10-02,Comedy,1398.1447142855268,2001,600
3834,Innocent Blood,P.D. James,eng,5.993961427306569,3.68,1.1705202035501217,2001-08-02,Romance,1326.808730996618,2001,600
3835,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,eng,6.846943139585379,3.87,1.17932923811326,2005-04-26,Thriller,1607.367055803701,2005,700
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,eng,6.931471805599453,3.87,1.270904004253588,2003-02-25,Fantasy,1893.1991037813425,2003,1000
3837,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,en-US,6.300785794663244,3.87,0.979563883308144,2003-06-03,Drama,1509.2841269216524,2003,1000
3840,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,eng,7.063903961472068,3.87,1.079268391959178,2001-04-10,Comedy,1394.7985436013112,2001,1500
3841,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,eng,5.484796933490655,3.87,1.0613104528659707,1984-04-18,Romance,1288.9220119816202,1984,1200
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,eng,4.574710978503383,3.61,0.8791286218612396,1964-07-08,Romance,1238.8145668314564,1964,800
3848,Desert Heat (Joanna Brady  #1),J.A. Jance,eng,5.54907608489522,4.0,0.9382656541455499,2004-09-01,Romance,1319.6287783356124,2004,700
3849,Kentucky Heat,Fern Michaels,eng,5.950642552587727,4.19,1.145502965365155,2002-09-01,Romance,1425.2214037197816,2002,1200
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,eng,5.771441123130016,3.86,1.1078272373817757,2003-07-15,Horror,1476.855971741531,2003,1200
3851,Texas Heat (Texas  #2),Fern Michaels,eng,6.208590026096629,4.18,1.1484710047529387,2001-11-27,Comedy,1446.356020242311,2001,600
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,eng,5.2832037287379885,4.13,1.1684495946295819,2004-05-15,Drama,1558.8043912426594,2004,1200
3853,Heat and Dust,Ruth Prawer Jhabvala,eng,5.25227342804663,3.55,1.1865312751214243,1999-04-16,Drama,1363.46579786095,1999,700
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,eng,5.720311776607412,3.53,1.2132216702436223,2004-04-13,Fantasy,1831.4694903629597,2004,1500
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,eng,4.90527477843843,4.01,1.0644154612952395,2005-02-19,Fantasy,1944.8871680086863,2005,1200
3867,The History of Love,Nicole Krauss,eng,5.545177444479562,3.92,1.2625463954994776,2006-05-17,Horror,1568.5922107089382,2006,1500
3869,A Brief History of Time,Stephen Hawking,eng,5.3612921657094255,4.17,1.2793437351958883,1998-09-01,Romance,1428.3963337392543,1998,600
3870,A Short History of Nearly Everything,Bill Bryson,eng,6.437751649736401,4.21,1.07385837737754,2005-11-01,Drama,1533.3298383945744,2005,1200
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,en-US,5.602118820879701,4.03,1.1397391345846357,2004-11-01,Horror,1545.2938030251448,2004,1500
3872,A History of the World in 6 Glasses,Tom Standage,eng,5.820082930352362,3.76,1.2123017608520552,2006-05-16,Fantasy,1919.132236294787,2006,800
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,eng,6.133398042996649,3.87,1.2378938264989594,2004-03-02,Romance,1315.2825491459516,2004,700
3875,The Sun Also Rises,Ernest Hemingway/William Hurt,eng,2.19722457733622,3.82,1.0661425050226525,2006-10-17,Fantasy,1900.0401493555785,2006,1200
3886,The Bon Appetit Cookbook,Barbara Fairchild,eng,6.705639094860003,4.07,1.1444289615809449,2006-08-15,Fantasy,1987.6884366529578,2006,1500
3895,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,eng,5.54907608489522,4.15,1.2302098702088777,1999-04-06,Comedy,1487.8065469781454,1999,700
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,eng,5.3230099791384085,3.51,1.0541240344064993,2005-05-01,Thriller,1574.3109813345368,2005,800
3914,Sylvia,Leonard Michaels/Diane Johnson,eng,4.867534450455582,3.86,1.1120265317914182,2007-05-29,Romance,1306.2161301725678,2007,1000
3916,The Life Of Dashiell Hammett,Diane Johnson,eng,5.84354441703136,3.73,0.6725029670790564,1984-01-23,Thriller,1554.087207517225,1984,800
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,spa,5.963579343618446,2.88,0.7325687477104175,2003-06-01,Romance,1054.2299085956536,2003,1200
3921,London is the Best City in America,Laura Dave,eng,5.54907608489522,3.45,1.1509689091186865,2006-05-18,Fantasy,1810.636908534538,2006,700
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,spa,6.428105272684596,4.24,1.036330213511384,2005-06-01,Thriller,1705.3094190858244,2005,700
3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,eng,6.450470422144176,4.2,1.0534499862429318,1992-02-20,Comedy,1440.0389402940054,1992,800
3940,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,eng,4.795790545596741,3.45,1.0523034349406022,2006-07-19,Fantasy,1843.1837184888177,2006,1200
3966,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,ger,7.284134806195205,4.42,1.0240216638573814,2002-08-01,Drama,1568.5291361666857,2002,600
3967,La Chute d'Hypérion II,Dan Simmons/Guy Abadia,fre,5.8522024797744745,4.2,0.8791286218612396,2000-12-26,Thriller,1700.8695498339987,2000,1000
3968,Endymion,Dan Simmons/Guy Abadia,fre,6.35088571671474,4.17,0.9090149821220627,1998-12-14,Fantasy,2025.562370718312,1998,1000
3972,Olympos (Ilium  #2),Dan Simmons,eng,6.79346613258001,3.94,1.2092455581835202,2006-07-25,Fantasy,1900.9567545925008,2006,600
3973,Ilium (Ilium  #1),Dan Simmons,eng,6.6240652277998935,4.03,1.223092389779051,2005-06-28,Drama,1541.6718260467617,2005,700
3974,The Terror,Dan Simmons,eng,6.646390514847729,4.07,1.2327031373861352,2007-01-08,Horror,1538.100906525141,2007,700
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,eng,5.60947179518496,3.75,1.1190261799042776,2002-11-26,Comedy,1321.479990786541,2002,1200
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,eng,5.771441123130016,3.84,1.107945666066361,2003-09-15,Fantasy,1889.8607088889144,2003,1200
3977,Endymion (Hyperion Cantos  #3),Dan Simmons,eng,6.335054251498059,4.17,1.237531520166835,1996-12-01,Horror,1653.6713693096694,1996,800
3978,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,eng,5.918893854273146,3.6,1.1867273648371064,2002-12-31,Drama,1441.3068823020305,2002,1500
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,eng,6.461468176353717,4.18,1.2715576611814305,2001-08-25,Horror,1608.7852427999646,2001,700
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,eng,5.075173815233827,3.46,1.1247988197066192,2004-05-18,Drama,1335.1423004187325,2004,1000
3997,The Great House of God,Max Lucado,eng,5.484796933490655,4.25,1.124946351477566,2001-10-31,Fantasy,2015.4674479260839,2001,700
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,eng,5.497168225293202,3.31,1.2152662335405657,1999-09-06,Fantasy,1815.104985792209,1999,1000
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,eng,5.327876168789581,3.61,1.2429249756121041,2006-07-03,Romance,1253.8727513620634,2006,1500
4009,Nine Stories,J.D. Salinger,eng,5.293304824724492,4.19,1.2630888491529269,2001-01-30,Drama,1560.610163615566,2001,1200
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,eng,3.49650756146648,3.94,0.9538597857904456,2006-09-15,Fantasy,1953.1474065545508,2006,800
4023,American Psycho,Bret Easton Ellis,eng,5.991464547107982,3.82,1.1139329841121621,2010-04-21,Horror,1469.5402484587023,2010,600
4031,Lunar Park,Bret Easton Ellis,eng,6.003887067106539,3.7,1.2261139448386975,2006-08-29,Thriller,1598.052331927761,2006,1200
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,eng,6.411818267709897,4.06,1.233203992838263,2000-12-01,Drama,1551.1517962489504,2000,800
4043,Godless,Pete Hautman,eng,5.342334251964811,3.6,1.1740185341801188,2005-11-01,Comedy,1297.6454098711342,2005,600
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,en-US,5.43372200355424,3.59,0.8202862443392709,2005-09-02,Romance,1200.1788937806793,2005,600
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,eng,5.666426688112432,3.99,1.1752403550177493,2013-12-13,Fantasy,1976.842467576935,2013,800
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,en-US,5.049856007249537,3.79,1.0240216638573814,2017-08-17,Horror,1537.5605785687944,2017,800
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,en-US,6.023447592961033,4.08,0.9320772496828681,2001-01-01,Comedy,1451.3299851732368,2001,1000
4069,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,eng,5.111987788356544,4.36,1.2827086914548762,2006-06-01,Drama,1573.5323232349083,2006,1500
4070,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,eng,5.111987788356544,4.36,1.0790203631848014,2000-03-30,Drama,1553.384790104105,2000,1000
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,eng,6.066108090103747,4.1,1.1719449061454483,2006-02-01,Romance,1397.0100124260255,2006,1000
4077,Search Engine Optimization for Dummies,Peter Kent,en-US,5.948034989180646,3.79,1.0248637173933615,2006-05-01,Fantasy,1895.3906186740958,2006,1200
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,eng,5.7745515455444085,4.31,1.2076190282582409,1999-10-30,Fantasy,2015.3538642214185,1999,1000
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman/Esther Derby,en-US,5.176149732573829,3.96,1.1137316434777982,2005-09-26,Comedy,1371.9015652042594,2005,1000
4104,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,eng,5.631211781821365,3.93,1.1133255747084718,2005-01-11,Horror,1541.2954465519815,2005,600
4106,Blink 182,Anne Hoppus,eng,4.727387818712341,4.42,0.9698932078063358,2001-12-01,Drama,1564.2505039496782,2001,600
4108,I Blink: And Other Questions About My Body,Brigid Avison,eng,3.49650756146648,3.92,0.9275973506953991,2003-04-25,Horror,1517.096909150749,2003,1500
4117,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,en-US,5.41610040220442,3.9,1.1437207463041872,2003-09-01,Drama,1487.5810306565763,2003,700
4119,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,eng,5.953243334287785,3.83,1.099637026599782,1999-08-18,Fantasy,1915.3919677325669,1999,700
4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,eng,5.910796644040527,3.99,1.2458460230557038,2004-11-02,Romance,1380.155434210309,2004,800
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,eng,5.720311776607412,3.88,1.236800495624459,2006-10-16,Thriller,1598.9126433781933,2006,700
4140,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil   Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,eng,5.84354441703136,3.68,1.1878899281269941,2005-08-01,Thriller,1591.2026859591424,2005,800
4144,Bringing Down The House,Ben Mezrich,en-GB,5.771441123130016,3.89,1.09234738473077,2004-05-06,Fantasy,1942.7367776354909,2004,1200
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,eng,5.7430031878094825,3.7,0.9894972828240028,2007-06-01,Horror,1426.065897688579,2007,800
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,eng,5.429345628954441,3.91,0.8791286218612396,2005-12-15,Fantasy,1934.5238361323586,2005,600
4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,eng,5.54907608489522,4.16,1.048424351022507,2002-05-08,Fantasy,1943.0351262106906,2002,700
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,eng,6.535241271013659,4.01,1.18348374149342,2002-06-11,Romance,1325.9098322017642,2002,700
4200,White Teeth,Zadie Smith,eng,6.297109319933935,3.77,1.1739320688954482,2001-01-25,Fantasy,1934.0515013956858,2001,1500
4204,White Teeth,Zadie Smith,eng,6.107022887742255,3.77,0.9886644097649394,2001-06-01,Thriller,1607.2606221660822,2001,800
4207,White Teeth,Zadie Smith,en-GB,6.297109319933935,3.77,1.1305096179257095,2000-11-30,Thriller,1566.3146033568962,2000,1000
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,ger,4.672828834461906,3.93,0.7325687477104175,1997-05-27,Horror,1504.1484075773405,1997,1000
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,en-US,5.214935757608986,2.98,0.9227903399258666,2005-09-30,Drama,1205.3414851122525,2005,1200
4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,en-US,6.6293632534374485,3.84,1.1691807555911504,2006-03-28,Comedy,1368.0259567305209,2006,1000
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,en-US,6.270988431858299,3.89,1.1281435202449046,2005-05-03,Horror,1515.167717673513,2005,700
4232,The Illuminati,Larry Burkett,eng,5.8664680569332965,3.71,0.967504775196054,2004-10-04,Comedy,1333.9331271217088,2004,700
4241,The Illuminati Papers,Robert Anton Wilson,en-US,5.1298987149230735,3.83,1.1064989065353381,1997-12-11,Fantasy,1959.0197536912597,1997,1000
4248,The Da Vinci Code,Dan Brown,eng,6.194405391104672,3.84,1.2105657296966315,2006-03-28,Thriller,1617.8114399700746,2006,1000
4249,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,eng,0.0,3.84,0.996469488897356,2006-03-28,Fantasy,1853.8587795558942,2006,1500
4250,El código Da Vinci (Robert Langdon  #2),Dan Brown/Juanjo Estrella,spa,6.324358962381311,3.84,1.1655510607642294,2003-10-17,Drama,1436.2707603553317,2003,1200
4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,en-US,5.337538079701318,3.64,1.0936617999322824,2006-05-18,Thriller,1562.421548156694,2006,1000
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,eng,6.175867270105761,4.56,1.164104619233372,2008-07-01,Fantasy,2064.9159193095466,2008,1500
4259,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,eng,5.0369526024136295,3.88,1.157983860457056,2006-09-13,Drama,1498.3932596231095,2006,600
4260,The Polysyllabic Spree,Nick Hornby,eng,4.969813299576001,3.73,1.1894672364713148,2004-11-30,Thriller,1598.0183160580045,2004,800
4261,Songbook,Nick Hornby,eng,5.337538079701318,3.56,1.2011853521864564,2003-10-07,Horror,1434.7224902468608,2003,1500
4263,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,eng,5.666426688112432,3.68,1.079268391959178,2001-08-01,Horror,1509.5035890545919,2001,800
4264,Fever Pitch,Nick Hornby,eng,5.513428746164983,3.74,1.2302467752632462,1998-03-01,Horror,1482.23672850286,1998,1200
4267,High Fidelity,Nick Hornby,en-US,5.780743515792329,3.94,1.113069453790801,2000-03-01,Comedy,1364.0842651832168,2000,1000
4273,About a Boy,Nick Hornby,eng,5.631211781821365,3.8,1.1129664973802529,2002-04-04,Thriller,1591.7810834588527,2002,700
4277,The Complete Polysyllabic Spree,Nick Hornby,eng,5.631211781821365,3.59,1.0857663313254968,2006-09-07,Thriller,1601.1930768166626,2006,1000
4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,eng,5.958424693029782,3.73,1.1839360995018908,2007-03-06,Horror,1470.7742933661352,2007,800
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,eng,4.859812404361672,5.0,0.5546183566222742,2003-03-17,Thriller,1884.9043590736144,2003,700
4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,en-GB,4.574710978503383,3.82,1.1166398200899648,2003-05-20,Romance,1313.8150147606054,2003,1000
4300,Scar Tissue,Anthony Kiedis,en-US,6.144185634125646,4.11,1.0701766932959602,2004-10-06,Drama,1568.5954390000898,2004,1000
4314,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,fre,4.454347296253507,3.82,1.1199716193180471,2001-06-13,Comedy,1310.707559365229,2001,700
4315,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,ara,5.857933154483459,3.55,1.0152149060491755,2004-03-15,Thriller,1516.824462550934,2004,1200
4325,Dreamland,Sarah Dessen,eng,5.525452939131784,3.91,1.2521614086725144,2004-05-11,Thriller,1673.6373622251642,2004,1200
4326,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,eng,6.07073772800249,4.02,1.0701766932959602,2006-10-31,Comedy,1365.9485431878436,2006,800
4329,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams/Sandy Petersen,eng,5.564520407322694,3.97,1.001328241641345,2008-02-02,Thriller,1626.6821704802992,2008,700
4331,Dreamland (Dreamland  #1),Dale Brown/Jim DeFelice,eng,5.929589143389895,3.9,1.1319805760925343,2001-07-02,Romance,1349.1384013304812,2001,1200
4332,Satan's Tail (Dreamland  #7),Dale Brown/Jim DeFelice,eng,6.0063531596017325,4.0,1.0719843190356328,2005-07-26,Romance,1348.8920790806287,2005,1000
4337,The Zanzibar Chest,Aidan Hartley,en-US,6.208590026096629,4.01,1.1517978479202229,2004-08-03,Comedy,1443.9890939690022,2004,800
4338,Dispatches from the Edge: A Memoir of War  Disasters  and Survival,Anderson Cooper,eng,5.3612921657094255,3.96,1.1911254229473112,2006-05-23,Fantasy,1993.3676012493113,2006,800
4339,Dispatches,Michael Herr,eng,5.564520407322694,4.23,1.2088317628288061,1991-08-06,Drama,1548.9823113277976,1991,700
4341,Dispatch,Bentley Little,en-US,5.958424693029782,3.62,1.1313142735515225,2005-10-04,Drama,1461.1694203281204,2005,700
4346,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,eng,5.1647859739235145,4.21,1.1675340047132126,2001-09-04,Romance,1384.5309321363754,2001,800
4352,Hello! Is That Grandma?,Ian Whybrow/Deborah Allwright,en-GB,3.49650756146648,3.53,0.9637291374803095,2007-05-07,Horror,1471.0421806221455,2007,600
4359,How Much is That Guinea Pig in the Window?,Joanne Rocklin/Meredith Johnson,en-US,3.8918202981106265,4.0,0.9026284412459752,1995-10-01,Romance,1316.8887782460602,1995,1200
4360,My War Gone By  I Miss It So,Anthony Loyd,eng,5.820082930352362,4.29,1.1372966886786953,2001-02-01,Romance,1421.6320334078525,2001,1500
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,eng,6.230481447578482,4.12,1.1021350374584873,2000-09-05,Drama,1500.5463643934963,2000,1200
4364,Maximum City: Bombay Lost and Found,Suketu Mehta,eng,6.297109319933935,3.93,1.1979455259084,2005-09-27,Thriller,1598.0120396762038,2005,1200
4370,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,en-US,5.84354441703136,3.96,1.1784278996060245,2000-09-02,Thriller,1626.8242048183038,2000,800
4372,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,eng,5.820082930352362,4.14,1.1681347393753276,2001-04-17,Comedy,1422.3655554357179,2001,600
4373,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,eng,5.476463551931511,4.35,1.2280746934886548,2006-04-04,Drama,1625.5759148434092,2006,800
4382,Fahrenheit 451,Ray Bradbury/Christopher Hurt,eng,1.791759469228055,3.99,1.0890970681633094,2005-11-01,Fantasy,1986.6474016649886,2005,600
4390,Los funerales de la Mamá Grande,Gabriel García Márquez,spa,5.081404364984463,3.78,1.1775666303160803,2006-02-07,Thriller,1560.265473942612,2006,1000
4394,Collected Novellas,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,eng,5.666426688112432,4.0,1.1136305519355532,2008-01-08,Drama,1471.878075453647,2008,1500
4397,The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,eng,6.142037405587356,3.96,1.1904295922258992,2006-03-28,Horror,1597.9012585002106,2006,600
4398,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,eng,4.727387818712341,3.81,0.912001235290911,2000-06-05,Drama,1492.4348250490611,2000,700
4399,The Grapes of Wrath,John Steinbeck,eng,6.393590753950631,3.96,0.92987564040383,2001-03-01,Drama,1504.9822071240544,2001,800
4404,American Gods,Neil Gaiman,eng,6.455198563340122,4.11,1.1287752499796828,2001-06-01,Thriller,1695.5614071258676,2001,600
4405,American Gospel: God  the Founding Fathers  and the Making of a Nation,Jon Meacham,eng,5.991464547107982,3.8,1.1456421838464406,2006-04-04,Comedy,1379.8086164480735,2006,1000
4407,American Gods (American Gods  #1),Neil Gaiman,eng,6.455198563340122,4.11,1.2888777320751683,2005-03-04,Romance,1348.965506409687,2005,800
4408,East of Eden,John Steinbeck,eng,6.400257445308821,4.37,1.171809747091629,2002-06-18,Drama,1553.1729047742829,2002,600
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,eng,6.356107660695892,3.98,1.0019873653802,1999-07-01,Fantasy,1978.7917099365998,1999,600
4415,East Of Eden,John Steinbeck,eng,6.539585955617669,4.37,0.9903176749711242,1977-01-01,Romance,1470.1918789100803,1977,1000
4417,Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,eng,4.727387818712341,4.18,1.104542800657684,2004-12-29,Drama,1556.6364876637322,2004,1000
4418,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,en-US,6.423246963533519,3.22,0.7860478795856021,2004-10-06,Horror,1332.288409110491,2004,700
4424,An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,en-US,6.745236349484363,4.07,1.194249199042723,2004-05-04,Romance,1386.7604406606777,2004,1000
